order_id,date,region,category,product,customer,quantity,price,revenue,cost,profit
ORD2402,2025-12-12,Central,Furniture,Bookshelf,Customer_068,3,97.69,293.07,215.62,77.45
ORD2403,2025-12-12,North,Apparel,Jeans,Customer_114,2,69.01,138.02,96.07,41.95
ORD2404,2025-12-12,Central,Electronics,Smartphone,Customer_117,5,866.6,4333.0,2513.52,1819.48
ORD2405,2025-12-12,Central,Furniture,Standing Desk,Customer_080,1,467.1,467.1,265.65,201.45
ORD2406,2025-12-12,South,Apparel,Jacket,Customer_006,2,158.8,317.6,217.04,100.56
ORD2407,2025-12-13,Central,Furniture,Standing Desk,Customer_045,3,338.2,1014.6,784.18,230.42
ORD2408,2025-12-13,North,Apparel,Sneakers,Customer_062,1,128.18,128.18,99.69,28.49
ORD2409,2025-12-13,South,Groceries,Organic Tea,Customer_077,5,20.9,104.5,78.14,26.36
ORD2410,2025-12-13,South,Apparel,Jeans,Customer_095,5,47.38,236.9,133.9,103.0
ORD2411,2025-12-14,West,Electronics,Smartphone,Customer_052,5,693.97,3469.85,2241.65,1228.2
ORD2412,2025-12-14,Central,Apparel,Jeans,Customer_090,2,41.04,82.08,56.88,25.2
ORD2413,2025-12-14,South,Electronics,Tablet,Customer_038,5,518.81,2594.05,1594.58,999.47
ORD2414,2025-12-14,East,Apparel,T-Shirt,Customer_006,1,15.13,15.13,10.34,4.79
ORD2415,2025-12-14,North,Furniture,Bookshelf,Customer_083,3,188.36,565.08,434.18,130.9
ORD2416,2025-12-14,Central,Furniture,Standing Desk,Customer_048,1,390.57,390.57,278.15,112.42
ORD2417,2025-12-14,South,Apparel,T-Shirt,Customer_053,5,38.39,191.95,118.24,73.71
ORD2418,2025-12-14,South,Apparel,Jacket,Customer_094,1,197.79,197.79,149.53,48.26
ORD2419,2025-12-14,Central,Apparel,Jeans,Customer_014,1,45.36,45.36,31.04,14.32
ORD2420,2025-12-14,West,Groceries,Organic Tea,Customer_029,5,10.12,50.6,34.8,15.8
ORD2421,2025-12-14,South,Apparel,Jacket,Customer_094,4,80.59,322.36,189.84,132.52
ORD2422,2025-12-14,South,Groceries,Snack Box,Customer_059,4,7.23,28.92,16.58,12.34
ORD2423,2025-12-14,South,Furniture,Standing Desk,Customer_083,4,234.99,939.96,738.66,201.3
ORD2424,2025-12-14,Central,Apparel,T-Shirt,Customer_025,2,19.3,38.6,29.12,9.48
ORD2425,2025-12-15,West,Electronics,Smartphone,Customer_013,2,364.84,729.68,484.33,245.35
ORD2426,2025-12-15,North,Furniture,Office Chair,Customer_106,4,273.05,1092.2,705.56,386.64
ORD2427,2025-12-15,Central,Electronics,Laptop,Customer_002,1,805.74,805.74,497.07,308.67
ORD2428,2025-12-15,North,Electronics,Laptop,Customer_026,3,1133.9,3401.7,2596.11,805.59
ORD2429,2025-12-15,East,Furniture,Sofa,Customer_043,4,983.7,3934.8,2966.31,968.49
ORD2430,2025-12-15,Central,Groceries,Coffee Beans,Customer_016,5,12.14,60.7,43.89,16.81
ORD2431,2025-12-15,West,Electronics,Laptop,Customer_019,3,782.25,2346.75,1350.89,995.86
ORD2432,2025-12-15,East,Electronics,Smartphone,Customer_084,4,321.6,1286.4,831.46,454.94
ORD2433,2025-12-15,North,Apparel,Jeans,Customer_063,4,85.3,341.2,246.24,94.96
ORD2434,2025-12-16,East,Electronics,Headphones,Customer_119,5,139.33,696.65,441.28,255.37
ORD2435,2025-12-16,East,Electronics,Laptop,Customer_077,2,1183.61,2367.22,1555.64,811.58
ORD2436,2025-12-16,East,Furniture,Sofa,Customer_045,3,435.2,1305.6,922.0,383.6
ORD2437,2025-12-16,North,Electronics,Headphones,Customer_101,3,279.06,837.18,655.7,181.48
ORD2438,2025-12-16,West,Electronics,Smartphone,Customer_058,2,1000.01,2000.02,1260.14,739.88
ORD2439,2025-12-16,East,Groceries,Coffee Beans,Customer_019,4,9.92,39.68,31.34,8.34
ORD2440,2025-12-16,East,Electronics,Headphones,Customer_041,2,298.69,597.38,443.19,154.19
ORD2441,2025-12-16,East,Groceries,Snack Box,Customer_018,4,12.22,48.88,34.24,14.64
ORD2442,2025-12-16,West,Furniture,Sofa,Customer_069,4,676.79,2707.16,1853.56,853.6
ORD2443,2025-12-16,South,Furniture,Sofa,Customer_090,4,375.26,1501.04,1023.31,477.73
ORD2444,2025-12-16,North,Electronics,Smartphone,Customer_047,2,625.54,1251.08,998.96,252.12
ORD2445,2025-12-16,East,Groceries,Coffee Beans,Customer_109,1,23.66,23.66,18.4,5.26
ORD2446,2025-12-16,West,Furniture,Bookshelf,Customer_032,5,113.66,568.3,450.64,117.66
ORD2447,2025-12-17,South,Furniture,Standing Desk,Customer_049,2,175.14,350.28,202.92,147.36
ORD2448,2025-12-17,North,Electronics,Smartwatch,Customer_062,1,211.51,211.51,151.37,60.14
ORD2449,2025-12-17,North,Furniture,Office Chair,Customer_002,2,127.0,254.0,144.72,109.28
ORD2450,2025-12-17,Central,Groceries,Coffee Beans,Customer_090,4,21.01,84.04,61.84,22.2
ORD2451,2025-12-17,North,Apparel,Sneakers,Customer_037,3,97.61,292.83,193.56,99.27
ORD2452,2025-12-17,South,Electronics,Smartphone,Customer_065,1,354.0,354.0,248.17,105.83
ORD2453,2025-12-17,West,Furniture,Office Chair,Customer_071,4,206.85,827.4,595.71,231.69
ORD2454,2025-12-17,East,Apparel,Jacket,Customer_012,4,156.4,625.6,489.76,135.84
ORD2455,2025-12-17,South,Groceries,Coffee Beans,Customer_051,4,20.63,82.52,58.16,24.36
ORD2456,2025-12-17,West,Furniture,Office Chair,Customer_106,4,341.3,1365.2,913.8,451.4
ORD2457,2025-12-17,South,Groceries,Coffee Beans,Customer_035,3,8.93,26.79,19.07,7.72
ORD2458,2025-12-17,East,Electronics,Laptop,Customer_004,5,762.25,3811.25,2838.24,973.01
ORD2459,2025-12-17,Central,Furniture,Bookshelf,Customer_002,1,66.04,66.04,37.4,28.64
ORD2460,2025-12-17,North,Apparel,Jeans,Customer_073,1,63.1,63.1,38.5,24.6
ORD2461,2025-12-18,North,Groceries,Coffee Beans,Customer_046,1,8.82,8.82,6.93,1.89
ORD2462,2025-12-18,East,Apparel,Sneakers,Customer_017,3,110.03,330.09,243.59,86.5
ORD2463,2025-12-18,South,Electronics,Headphones,Customer_004,5,151.82,759.1,436.67,322.43
ORD2464,2025-12-18,South,Groceries,Snack Box,Customer_088,1,13.8,13.8,8.59,5.21
ORD2465,2025-12-18,South,Groceries,Coffee Beans,Customer_114,1,23.05,23.05,18.17,4.88
ORD2466,2025-12-18,Central,Furniture,Standing Desk,Customer_067,2,495.97,991.94,791.92,200.02
ORD2467,2025-12-18,Central,Apparel,Sneakers,Customer_110,3,149.95,449.85,280.13,169.72
ORD2468,2025-12-18,Central,Groceries,Coffee Beans,Customer_078,4,23.14,92.56,56.44,36.12
ORD2469,2025-12-18,North,Electronics,Smartphone,Customer_019,4,810.21,3240.84,1861.38,1379.46
ORD2470,2025-12-19,East,Apparel,T-Shirt,Customer_021,4,24.97,99.88,62.77,37.11
ORD2471,2025-12-19,South,Electronics,Headphones,Customer_091,3,194.13,582.39,333.31,249.08
ORD2472,2025-12-19,West,Groceries,Snack Box,Customer_084,3,19.79,59.37,43.98,15.39
ORD2473,2025-12-19,East,Furniture,Office Chair,Customer_052,4,390.94,1563.76,875.55,688.21
ORD2474,2025-12-19,Central,Groceries,Organic Tea,Customer_109,2,20.67,41.34,27.29,14.05
ORD2475,2025-12-19,East,Apparel,Jacket,Customer_113,4,62.52,250.08,169.18,80.9
ORD2476,2025-12-19,South,Electronics,Tablet,Customer_090,1,884.2,884.2,650.12,234.08
ORD2477,2025-12-19,Central,Electronics,Smartphone,Customer_052,3,1067.75,3203.25,2062.75,1140.5
ORD2478,2025-12-19,East,Electronics,Smartphone,Customer_060,4,649.4,2597.6,1863.23,734.37
ORD2479,2025-12-19,South,Groceries,Organic Tea,Customer_094,4,14.56,58.24,33.62,24.62
ORD2480,2025-12-19,North,Electronics,Smartwatch,Customer_041,2,330.46,660.92,429.85,231.07
ORD2481,2025-12-20,South,Furniture,Sofa,Customer_061,4,402.89,1611.56,901.78,709.78
ORD2482,2025-12-20,West,Furniture,Standing Desk,Customer_008,1,294.08,294.08,234.37,59.71
ORD2483,2025-12-20,North,Apparel,Sneakers,Customer_098,2,177.0,354.0,199.49,154.51
ORD2484,2025-12-20,North,Groceries,Snack Box,Customer_036,2,8.78,17.56,10.02,7.54
ORD2485,2025-12-20,Central,Groceries,Coffee Beans,Customer_028,4,13.07,52.28,40.14,12.14
ORD2486,2025-12-20,West,Apparel,Jeans,Customer_044,1,79.83,79.83,61.77,18.06
ORD2487,2025-12-20,Central,Apparel,Jeans,Customer_089,4,41.92,167.68,112.41,55.27
ORD2488,2025-12-20,North,Furniture,Sofa,Customer_072,5,619.22,3096.1,2004.06,1092.04
ORD2489,2025-12-20,East,Furniture,Office Chair,Customer_086,5,311.27,1556.35,1095.87,460.48
ORD2490,2025-12-20,West,Apparel,T-Shirt,Customer_111,4,14.52,58.08,45.5,12.58
ORD2491,2025-12-21,North,Apparel,T-Shirt,Customer_058,4,33.76,135.04,83.14,51.9
ORD2492,2025-12-21,South,Furniture,Sofa,Customer_096,5,875.02,4375.1,2512.89,1862.21
ORD2493,2025-12-21,South,Furniture,Sofa,Customer_045,2,926.8,1853.6,1297.96,555.64
ORD2494,2025-12-21,East,Furniture,Standing Desk,Customer_105,5,587.29,2936.45,2316.2,620.25
ORD2495,2025-12-21,North,Apparel,T-Shirt,Customer_090,3,19.06,57.18,38.63,18.55
ORD2496,2025-12-21,East,Groceries,Organic Tea,Customer_107,4,21.98,87.92,57.38,30.54
ORD2497,2025-12-21,South,Groceries,Organic Tea,Customer_059,3,21.59,64.77,37.46,27.31
ORD2498,2025-12-21,West,Groceries,Snack Box,Customer_049,5,7.65,38.25,22.59,15.66
ORD2499,2025-12-21,North,Apparel,Sneakers,Customer_012,5,128.78,643.9,505.12,138.78
ORD2500,2025-12-21,North,Electronics,Laptop,Customer_064,5,1219.7,6098.5,4775.88,1322.62
ORD2501,2025-12-21,West,Electronics,Smartwatch,Customer_028,1,251.01,251.01,179.96,71.05
ORD2502,2025-12-21,West,Furniture,Sofa,Customer_016,1,796.43,796.43,476.97,319.46
ORD2503,2025-12-21,East,Apparel,Sneakers,Customer_101,4,97.81,391.24,215.93,175.31
ORD2504,2025-12-21,West,Furniture,Bookshelf,Customer_087,3,82.82,248.46,155.75,92.71
ORD2505,2025-12-21,North,Furniture,Office Chair,Customer_020,4,368.06,1472.24,821.76,650.48
ORD2506,2025-12-21,South,Apparel,Jacket,Customer_072,5,100.26,501.3,400.14,101.16
ORD2507,2025-12-22,West,Groceries,Coffee Beans,Customer_094,5,21.62,108.1,71.05,37.05
ORD2508,2025-12-22,South,Furniture,Sofa,Customer_013,5,1113.75,5568.75,3283.4,2285.35
ORD2509,2025-12-22,East,Furniture,Office Chair,Customer_108,4,282.06,1128.24,858.32,269.92
ORD2510,2025-12-22,North,Furniture,Bookshelf,Customer_081,1,72.6,72.6,40.4,32.2
ORD2511,2025-12-22,North,Furniture,Office Chair,Customer_074,5,277.79,1388.95,1083.59,305.36
ORD2512,2025-12-22,East,Groceries,Coffee Beans,Customer_024,2,20.62,41.24,32.82,8.42
ORD2513,2025-12-22,West,Furniture,Standing Desk,Customer_099,5,283.62,1418.1,1077.92,340.18
ORD2514,2025-12-22,Central,Apparel,T-Shirt,Customer_111,2,18.25,36.5,25.8,10.7
ORD2515,2025-12-22,South,Electronics,Laptop,Customer_037,5,1067.3,5336.5,3098.75,2237.75
ORD2516,2025-12-22,South,Apparel,Jeans,Customer_051,4,35.57,142.28,108.3,33.98
ORD2517,2025-12-22,North,Electronics,Smartwatch,Customer_027,4,338.63,1354.52,769.9,584.62
ORD2518,2025-12-22,South,Groceries,Snack Box,Customer_039,4,18.35,73.4,55.21,18.19
ORD2519,2025-12-22,North,Electronics,Smartphone,Customer_044,5,893.7,4468.5,3412.6,1055.9
ORD2520,2025-12-22,South,Apparel,Sneakers,Customer_067,5,179.29,896.45,615.52,280.93
ORD2521,2025-12-23,Central,Apparel,T-Shirt,Customer_066,1,15.79,15.79,10.8,4.99
ORD2522,2025-12-23,North,Furniture,Standing Desk,Customer_042,1,540.09,540.09,418.38,121.71
ORD2523,2025-12-23,West,Furniture,Standing Desk,Customer_026,2,187.55,375.1,231.4,143.7
ORD2524,2025-12-23,West,Electronics,Headphones,Customer_056,3,227.02,681.06,454.1,226.96
ORD2525,2025-12-23,East,Groceries,Coffee Beans,Customer_051,2,12.25,24.5,17.68,6.82
ORD2526,2025-12-23,South,Electronics,Tablet,Customer_093,5,755.21,3776.05,2370.97,1405.08
ORD2527,2025-12-23,East,Groceries,Snack Box,Customer_105,4,18.24,72.96,51.01,21.95
ORD2528,2025-12-23,East,Apparel,T-Shirt,Customer_048,4,28.22,112.88,67.72,45.16
ORD2529,2025-12-23,East,Electronics,Smartwatch,Customer_076,1,150.17,150.17,118.56,31.61
ORD2530,2025-12-23,North,Groceries,Snack Box,Customer_015,5,14.06,70.3,44.86,25.44
ORD2531,2025-12-23,North,Furniture,Bookshelf,Customer_028,2,108.7,217.4,139.01,78.39
ORD2532,2025-12-23,East,Apparel,Jacket,Customer_089,3,71.76,215.28,124.99,90.29
ORD2533,2025-12-24,West,Groceries,Organic Tea,Customer_037,2,18.72,37.44,25.85,11.59
ORD2534,2025-12-24,North,Furniture,Standing Desk,Customer_074,3,196.31,588.93,429.37,159.56
ORD2535,2025-12-24,South,Groceries,Organic Tea,Customer_026,3,18.1,54.3,40.91,13.39
ORD2536,2025-12-24,North,Electronics,Smartwatch,Customer_058,3,249.6,748.8,490.7,258.1
ORD2537,2025-12-24,East,Furniture,Bookshelf,Customer_003,2,134.59,269.18,186.84,82.34
ORD2538,2025-12-24,Central,Electronics,Smartwatch,Customer_118,4,185.31,741.24,414.54,326.7
ORD2539,2025-12-24,West,Electronics,Headphones,Customer_093,1,211.19,211.19,140.96,70.23
ORD2540,2025-12-24,Central,Apparel,Jacket,Customer_100,3,97.58,292.74,190.31,102.43
ORD2541,2025-12-24,West,Apparel,Sneakers,Customer_064,4,125.72,502.88,314.1,188.78
ORD2542,2025-12-24,North,Electronics,Headphones,Customer_106,1,284.43,284.43,158.52,125.91
ORD2543,2025-12-24,West,Electronics,Smartphone,Customer_029,3,394.62,1183.86,906.06,277.8
ORD2544,2025-12-24,Central,Furniture,Office Chair,Customer_001,3,141.17,423.51,319.34,104.17
ORD2545,2025-12-24,East,Electronics,Headphones,Customer_010,1,270.83,270.83,156.46,114.37
ORD2546,2025-12-24,South,Apparel,Jacket,Customer_119,4,153.19,612.76,378.37,234.39
ORD2547,2025-12-24,Central,Furniture,Sofa,Customer_114,3,407.91,1223.73,936.73,287.0
ORD2548,2025-12-25,South,Groceries,Organic Tea,Customer_074,1,13.15,13.15,8.95,4.2
ORD2549,2025-12-25,West,Groceries,Organic Tea,Customer_029,3,13.84,41.52,26.18,15.34
ORD2550,2025-12-25,South,Electronics,Headphones,Customer_085,1,241.55,241.55,154.17,87.38
ORD2551,2025-12-25,North,Furniture,Office Chair,Customer_086,4,104.05,416.2,235.18,181.02
ORD2552,2025-12-25,East,Furniture,Sofa,Customer_027,2,1036.66,2073.32,1393.09,680.23
ORD2553,2025-12-25,North,Apparel,Jacket,Customer_118,2,156.28,312.56,238.16,74.4
ORD2554,2025-12-25,Central,Furniture,Standing Desk,Customer_066,4,562.51,2250.04,1786.01,464.03
ORD2555,2025-12-25,East,Furniture,Sofa,Customer_112,3,469.16,1407.48,922.99,484.49
ORD2556,2025-12-25,South,Electronics,Smartphone,Customer_003,1,714.86,714.86,526.32,188.54
ORD2557,2025-12-25,West,Groceries,Coffee Beans,Customer_046,4,12.53,50.12,35.86,14.26
ORD2558,2025-12-25,South,Apparel,T-Shirt,Customer_020,1,37.81,37.81,24.15,13.66
ORD2559,2025-12-25,East,Groceries,Organic Tea,Customer_048,3,12.89,38.67,21.78,16.89
ORD2560,2025-12-26,East,Groceries,Coffee Beans,Customer_068,4,13.0,52.0,30.9,21.1
ORD2561,2025-12-26,North,Groceries,Organic Tea,Customer_029,1,12.94,12.94,9.21,3.73
ORD2562,2025-12-26,North,Electronics,Laptop,Customer_069,5,1416.05,7080.25,4365.29,2714.96
ORD2563,2025-12-26,West,Electronics,Headphones,Customer_051,5,106.62,533.1,386.43,146.67
ORD2564,2025-12-26,South,Groceries,Coffee Beans,Customer_101,3,11.74,35.22,23.73,11.49
ORD2565,2025-12-26,North,Furniture,Bookshelf,Customer_013,5,141.9,709.5,441.31,268.19
ORD2566,2025-12-26,North,Furniture,Sofa,Customer_022,2,965.18,1930.36,1143.85,786.51
ORD2567,2025-12-26,West,Furniture,Bookshelf,Customer_055,2,183.98,367.96,290.89,77.07
ORD2568,2025-12-26,South,Apparel,T-Shirt,Customer_087,3,15.33,45.99,35.43,10.56
ORD2569,2025-12-26,West,Electronics,Tablet,Customer_112,4,446.5,1786.0,1242.68,543.32
ORD2570,2025-12-26,East,Furniture,Sofa,Customer_107,1,398.45,398.45,275.65,122.8
ORD2571,2025-12-26,East,Furniture,Standing Desk,Customer_058,1,489.75,489.75,281.61,208.14
ORD2572,2025-12-26,West,Groceries,Organic Tea,Customer_033,5,11.61,58.05,35.66,22.39
ORD2573,2025-12-26,East,Apparel,Sneakers,Customer_115,3,41.9,125.7,78.6,47.1
ORD2574,2025-12-26,North,Groceries,Coffee Beans,Customer_019,5,12.59,62.95,46.08,16.87
ORD2575,2025-12-26,North,Groceries,Coffee Beans,Customer_032,2,19.21,38.42,24.56,13.86
ORD2576,2025-12-27,West,Groceries,Snack Box,Customer_082,1,8.09,8.09,4.84,3.25
ORD2577,2025-12-27,West,Electronics,Headphones,Customer_113,5,269.29,1346.45,1043.24,303.21
ORD2578,2025-12-27,West,Furniture,Bookshelf,Customer_076,3,185.65,556.95,429.96,126.99
ORD2579,2025-12-27,East,Groceries,Snack Box,Customer_107,1,9.64,9.64,6.7,2.94
ORD2580,2025-12-27,East,Electronics,Smartwatch,Customer_037,5,338.6,1693.0,1340.92,352.08
ORD2581,2025-12-27,South,Electronics,Laptop,Customer_067,2,1099.14,2198.28,1465.33,732.95
ORD2582,2025-12-27,East,Apparel,Jeans,Customer_002,3,48.22,144.66,81.9,62.76
ORD2583,2025-12-27,West,Groceries,Coffee Beans,Customer_040,5,11.69,58.45,33.95,24.5
ORD2584,2025-12-27,South,Electronics,Smartwatch,Customer_045,1,205.68,205.68,115.69,89.99
ORD2585,2025-12-27,South,Apparel,Jeans,Customer_056,3,87.22,261.66,153.24,108.42
ORD2586,2025-12-27,South,Electronics,Headphones,Customer_104,4,104.71,418.84,328.05,90.79
ORD2587,2025-12-27,East,Groceries,Snack Box,Customer_077,1,10.99,10.99,8.5,2.49
ORD2588,2025-12-27,South,Apparel,Jeans,Customer_088,3,63.83,191.49,143.83,47.66
ORD2589,2025-12-27,East,Furniture,Bookshelf,Customer_011,5,61.71,308.55,185.09,123.46
ORD2590,2025-12-27,West,Apparel,Sneakers,Customer_013,4,116.42,465.68,347.21,118.47
ORD2591,2025-12-28,West,Apparel,Jacket,Customer_060,4,120.26,481.04,320.68,160.36
ORD2592,2025-12-28,South,Electronics,Tablet,Customer_079,4,218.5,874.0,500.02,373.98
ORD2593,2025-12-28,Central,Apparel,Jeans,Customer_116,3,64.82,194.46,113.14,81.32
ORD2594,2025-12-28,North,Apparel,T-Shirt,Customer_060,4,32.66,130.64,75.97,54.67
ORD2595,2025-12-28,North,Groceries,Coffee Beans,Customer_043,3,9.44,28.32,21.45,6.87
ORD2596,2025-12-28,North,Electronics,Headphones,Customer_095,3,191.36,574.08,439.79,134.29
ORD2597,2025-12-28,West,Electronics,Smartphone,Customer_018,5,764.64,3823.2,2810.46,1012.74
ORD2598,2025-12-28,North,Furniture,Standing Desk,Customer_104,3,285.4,856.2,624.84,231.36
ORD2599,2025-12-28,South,Groceries,Organic Tea,Customer_078,1,17.0,17.0,9.64,7.36
ORD2600,2025-12-28,North,Electronics,Tablet,Customer_107,2,267.8,535.6,308.45,227.15
ORD2601,2025-12-28,West,Groceries,Snack Box,Customer_024,1,5.83,5.83,3.64,2.19
ORD2602,2025-12-28,Central,Furniture,Bookshelf,Customer_016,4,171.47,685.88,524.58,161.3
ORD2603,2025-12-28,South,Groceries,Coffee Beans,Customer_022,2,18.82,37.64,22.04,15.6
ORD2604,2025-12-28,Central,Furniture,Sofa,Customer_064,3,732.42,2197.26,1575.18,622.08
ORD2605,2025-12-29,West,Apparel,Jacket,Customer_019,1,108.68,108.68,72.38,36.3
ORD2606,2025-12-29,Central,Electronics,Headphones,Customer_039,5,164.27,821.35,531.71,289.64
ORD2607,2025-12-29,West,Electronics,Tablet,Customer_113,3,511.14,1533.42,1212.47,320.95
ORD2608,2025-12-29,Central,Groceries,Snack Box,Customer_027,2,5.14,10.28,6.57,3.71
ORD2609,2025-12-29,East,Apparel,Sneakers,Customer_084,2,111.83,223.66,159.69,63.97
ORD2610,2025-12-29,East,Apparel,Sneakers,Customer_119,2,140.13,280.26,173.64,106.62
ORD2611,2025-12-29,West,Groceries,Coffee Beans,Customer_078,4,23.57,94.28,60.73,33.55
ORD2612,2025-12-29,Central,Furniture,Bookshelf,Customer_045,3,60.71,182.13,126.98,55.15
ORD2613,2025-12-29,North,Groceries,Coffee Beans,Customer_064,2,8.76,17.52,10.65,6.87
ORD2614,2025-12-29,South,Groceries,Snack Box,Customer_094,2,16.4,32.8,18.9,13.9
ORD2615,2025-12-29,North,Groceries,Snack Box,Customer_005,1,18.84,18.84,13.24,5.6
ORD2616,2025-12-29,North,Electronics,Smartwatch,Customer_119,5,329.01,1645.05,1164.41,480.64
ORD2617,2025-12-29,Central,Furniture,Bookshelf,Customer_072,4,57.23,228.92,147.52,81.4
ORD2618,2025-12-29,South,Furniture,Standing Desk,Customer_026,4,263.62,1054.48,758.92,295.56
ORD2619,2025-12-29,North,Furniture,Sofa,Customer_081,2,1032.45,2064.9,1180.1,884.8
ORD2620,2025-12-30,Central,Electronics,Smartphone,Customer_070,3,1103.96,3311.88,2462.7,849.18
ORD2621,2025-12-30,South,Electronics,Headphones,Customer_074,5,96.33,481.65,324.65,157.0
ORD2622,2025-12-30,South,Groceries,Organic Tea,Customer_103,5,11.63,58.15,45.06,13.09
ORD2623,2025-12-30,Central,Electronics,Smartwatch,Customer_011,4,228.25,913.0,701.64,211.36
ORD2624,2025-12-30,Central,Furniture,Bookshelf,Customer_070,4,56.15,224.6,136.48,88.12
ORD2625,2025-12-30,East,Apparel,T-Shirt,Customer_050,3,16.72,50.16,39.15,11.01
ORD2626,2025-12-30,North,Apparel,T-Shirt,Customer_069,2,36.17,72.34,57.3,15.04
ORD2627,2025-12-30,North,Furniture,Bookshelf,Customer_075,1,103.88,103.88,71.31,32.57
ORD2628,2025-12-30,East,Groceries,Snack Box,Customer_026,1,14.8,14.8,9.39,5.41
ORD2629,2025-12-30,East,Apparel,T-Shirt,Customer_119,5,14.18,70.9,53.47,17.43
ORD2630,2025-12-30,North,Electronics,Smartphone,Customer_045,5,744.2,3721.0,2887.8,833.2
ORD2631,2025-12-30,Central,Electronics,Smartwatch,Customer_062,5,279.44,1397.2,1093.09,304.11
ORD2632,2025-12-30,Central,Furniture,Bookshelf,Customer_029,1,155.73,155.73,87.04,68.69
ORD2633,2025-12-30,North,Apparel,Sneakers,Customer_004,2,106.86,213.72,118.69,95.03
ORD2634,2025-12-31,North,Furniture,Sofa,Customer_050,1,913.75,913.75,628.77,284.98
ORD2635,2025-12-31,North,Groceries,Organic Tea,Customer_057,4,8.0,32.0,22.0,10.0
ORD2636,2025-12-31,East,Electronics,Tablet,Customer_056,3,887.77,2663.31,1699.05,964.26
ORD2637,2025-12-31,West,Electronics,Smartphone,Customer_096,5,508.83,2544.15,1405.67,1138.48
ORD2638,2025-12-31,North,Electronics,Laptop,Customer_008,2,1398.6,2797.2,2106.73,690.47
ORD2639,2025-12-31,Central,Furniture,Sofa,Customer_084,1,462.53,462.53,290.71,171.82
ORD2640,2025-12-31,North,Furniture,Bookshelf,Customer_085,4,60.75,243.0,162.73,80.27
ORD2641,2025-12-31,East,Electronics,Laptop,Customer_115,5,900.16,4500.8,2707.07,1793.73
ORD2642,2025-12-31,East,Furniture,Sofa,Customer_112,3,941.82,2825.46,2105.11,720.35
ORD2643,2025-12-31,North,Furniture,Bookshelf,Customer_045,5,91.02,455.1,307.58,147.52
ORD2644,2025-12-31,South,Groceries,Organic Tea,Customer_117,4,21.21,84.84,52.6,32.24
ORD2645,2025-12-31,East,Furniture,Standing Desk,Customer_093,5,287.22,1436.1,865.53,570.57
ORD2646,2026-01-01,North,Furniture,Sofa,Customer_064,4,884.92,3539.68,2790.19,749.49
ORD2647,2026-01-01,North,Electronics,Headphones,Customer_008,4,119.49,477.96,298.77,179.19
ORD2648,2026-01-01,North,Apparel,Sneakers,Customer_029,4,109.35,437.4,282.63,154.77
ORD2649,2026-01-01,East,Furniture,Sofa,Customer_005,4,465.98,1863.92,1273.29,590.63
ORD2650,2026-01-01,East,Apparel,T-Shirt,Customer_104,3,37.3,111.9,87.36,24.54
ORD2651,2026-01-01,West,Furniture,Office Chair,Customer_101,5,189.1,945.5,622.63,322.87
ORD2652,2026-01-01,Central,Electronics,Laptop,Customer_060,3,1142.64,3427.92,2621.09,806.83
ORD2653,2026-01-01,West,Groceries,Organic Tea,Customer_060,5,17.51,87.55,53.85,33.7
ORD2654,2026-01-02,East,Furniture,Standing Desk,Customer_011,3,558.47,1675.41,1256.39,419.02
ORD2655,2026-01-02,East,Furniture,Bookshelf,Customer_047,4,94.01,376.04,210.45,165.59
ORD2656,2026-01-02,East,Apparel,Jacket,Customer_073,5,167.36,836.8,462.82,373.98
ORD2657,2026-01-02,West,Apparel,Jacket,Customer_002,4,177.14,708.56,471.67,236.89
ORD2658,2026-01-02,Central,Groceries,Coffee Beans,Customer_028,4,24.42,97.68,69.3,28.38
ORD2659,2026-01-02,Central,Groceries,Coffee Beans,Customer_071,1,17.85,17.85,11.05,6.8
ORD2660,2026-01-03,West,Furniture,Bookshelf,Customer_017,3,162.56,487.68,299.87,187.81
ORD2661,2026-01-03,South,Furniture,Standing Desk,Customer_015,5,216.11,1080.55,771.51,309.04
ORD2662,2026-01-03,North,Electronics,Smartphone,Customer_071,4,916.0,3664.0,2546.38,1117.62
ORD2663,2026-01-03,North,Furniture,Office Chair,Customer_087,3,384.55,1153.65,915.79,237.86
ORD2664,2026-01-03,Central,Apparel,T-Shirt,Customer_057,3,28.02,84.06,48.53,35.53
ORD2665,2026-01-03,East,Electronics,Tablet,Customer_107,2,254.22,508.44,321.05,187.39
ORD2666,2026-01-03,East,Groceries,Coffee Beans,Customer_078,3,18.91,56.73,33.23,23.5
ORD2667,2026-01-04,East,Apparel,Jacket,Customer_080,3,196.26,588.78,393.11,195.67
ORD2668,2026-01-04,Central,Electronics,Smartphone,Customer_004,3,631.47,1894.41,1482.52,411.89
ORD2669,2026-01-04,Central,Electronics,Tablet,Customer_101,3,348.04,1044.12,707.6,336.52
ORD2670,2026-01-04,South,Apparel,Jeans,Customer_049,5,52.73,263.65,147.16,116.49
ORD2671,2026-01-04,Central,Electronics,Laptop,Customer_081,2,1466.9,2933.8,2028.28,905.52
ORD2672,2026-01-04,Central,Groceries,Organic Tea,Customer_061,5,17.73,88.65,66.45,22.2
ORD2673,2026-01-04,South,Groceries,Snack Box,Customer_043,5,9.04,45.2,28.17,17.03
ORD2674,2026-01-04,North,Furniture,Bookshelf,Customer_089,3,76.94,230.82,170.13,60.69
ORD2675,2026-01-04,East,Furniture,Sofa,Customer_072,4,959.52,3838.08,2458.18,1379.9
