order_id,date,region,category,product,customer,quantity,price,revenue,cost,profit
INV7079,2025-07-30,Metro,Fashion,Hoodie,Client_100,4,55.56,222.24,136.62,85.62
INV7080,2025-07-30,North-East,Health,Protein Powder,Client_099,1,61.43,61.43,37.24,24.19
INV7081,2025-07-30,North-East,Home,Blender,Client_034,8,50.71,405.68,250.41,155.27
INV7082,2025-07-31,Metro,Home,Vacuum Cleaner,Client_031,2,437.66,875.32,584.66,290.66
INV7083,2025-07-31,North-West,Technology,Wireless Mouse,Client_038,8,45.65,365.2,210.43,154.77
INV7084,2025-07-31,Metro,Health,Protein Powder,Client_074,5,104.24,521.2,293.37,227.83
INV7085,2025-07-31,North-East,Technology,Monitor,Client_062,5,469.94,2349.7,1628.92,720.78
INV7086,2025-07-31,South-East,Health,Yoga Mat,Client_019,3,69.83,209.49,142.65,66.84
INV7087,2025-07-31,North-West,Home,Air Purifier,Client_048,2,147.42,294.84,188.4,106.44
INV7088,2025-08-01,South-East,Technology,Monitor,Client_004,5,329.87,1649.35,986.19,663.16
INV7089,2025-08-01,North-East,Health,Vitamin Pack,Client_029,7,19.03,133.21,97.81,35.4
INV7090,2025-08-01,North-East,Health,Vitamin Pack,Client_060,2,49.43,98.86,65.86,33.0
INV7091,2025-08-02,South-East,Technology,Mechanical Keyboard,Client_076,8,76.58,612.64,347.9,264.74
INV7092,2025-08-02,South-West,Technology,External SSD,Client_004,3,310.41,931.23,653.05,278.18
INV7093,2025-08-02,South-West,Technology,Mechanical Keyboard,Client_044,5,184.74,923.7,654.45,269.25
INV7094,2025-08-02,North-West,Health,Yoga Mat,Client_139,7,20.38,142.66,80.45,62.21
INV7095,2025-08-02,North-East,Technology,Monitor,Client_029,2,325.2,650.4,449.77,200.63
INV7096,2025-08-02,South-West,Technology,Gaming Laptop,Client_129,6,1288.75,7732.5,4365.24,3367.26
INV7097,2025-08-02,South-West,Health,Yoga Mat,Client_138,6,24.31,145.86,82.25,63.61
INV7098,2025-08-02,Metro,Technology,Monitor,Client_124,2,403.94,807.88,513.07,294.81
INV7099,2025-08-02,South-West,Home,Microwave,Client_103,7,210.07,1470.49,938.0,532.49
INV7100,2025-08-03,North-East,Technology,Monitor,Client_076,4,682.79,2731.16,1527.78,1203.38
INV7101,2025-08-03,North-East,Technology,Gaming Laptop,Client_135,8,1590.08,12720.64,9048.68,3671.96
INV7102,2025-08-03,North-East,Health,Vitamin Pack,Client_013,3,46.39,139.17,77.27,61.9
INV7103,2025-08-03,North-West,Home,Vacuum Cleaner,Client_002,8,525.57,4204.56,2728.63,1475.93
INV7104,2025-08-03,South-East,Home,Vacuum Cleaner,Client_038,7,277.0,1939.0,1148.7,790.3
INV7105,2025-08-03,North-East,Fashion,Backpack,Client_135,8,129.14,1033.12,619.2,413.92
INV7106,2025-08-03,South-West,Home,Blender,Client_017,4,136.0,544.0,315.52,228.48
INV7107,2025-08-03,Metro,Health,Vitamin Pack,Client_054,8,52.85,422.8,269.06,153.74
INV7108,2025-08-03,North-West,Health,Protein Powder,Client_086,3,82.06,246.18,139.91,106.27
INV7109,2025-08-04,Metro,Technology,External SSD,Client_091,5,170.03,850.15,542.55,307.6
INV7110,2025-08-04,North-West,Fashion,Running Shoes,Client_008,7,65.12,455.84,255.78,200.06
INV7111,2025-08-04,Metro,Fashion,Running Shoes,Client_048,3,179.47,538.41,353.91,184.5
INV7112,2025-08-04,South-East,Technology,Wireless Mouse,Client_099,7,98.19,687.33,438.04,249.29
INV7113,2025-08-04,South-East,Fashion,Hoodie,Client_054,2,74.02,148.04,100.33,47.71
INV7114,2025-08-04,North-West,Home,Microwave,Client_009,8,444.49,3555.92,2510.83,1045.09
INV7115,2025-08-04,North-East,Home,Air Purifier,Client_114,8,249.33,1994.64,1402.78,591.86
INV7116,2025-08-04,North-West,Technology,External SSD,Client_084,7,334.91,2344.37,1378.17,966.2
INV7117,2025-08-04,South-East,Technology,External SSD,Client_148,7,106.32,744.24,536.24,208.0
INV7118,2025-08-04,South-West,Home,Air Purifier,Client_044,7,393.83,2756.81,1753.56,1003.25
INV7119,2025-08-05,South-East,Home,Vacuum Cleaner,Client_073,4,335.59,1342.36,811.74,530.62
INV7120,2025-08-05,South-East,Home,Blender,Client_037,2,153.26,306.52,176.19,130.33
INV7121,2025-08-05,North-West,Technology,External SSD,Client_075,8,272.94,2183.52,1316.67,866.85
INV7122,2025-08-05,North-East,Health,Yoga Mat,Client_056,3,59.61,178.83,113.8,65.03
INV7123,2025-08-05,North-East,Fashion,Running Shoes,Client_130,7,61.71,431.97,293.81,138.16
INV7124,2025-08-05,South-East,Fashion,Backpack,Client_048,4,117.85,471.4,273.22,198.18
INV7125,2025-08-05,North-West,Home,Vacuum Cleaner,Client_065,1,342.6,342.6,232.12,110.48
INV7126,2025-08-05,North-West,Fashion,Backpack,Client_084,6,110.87,665.22,458.65,206.57
INV7127,2025-08-05,Metro,Health,Protein Powder,Client_115,6,81.54,489.24,356.64,132.6
INV7128,2025-08-05,South-West,Fashion,Backpack,Client_081,5,44.32,221.6,133.63,87.97
INV7129,2025-08-05,North-West,Fashion,Backpack,Client_041,3,74.25,222.75,143.44,79.31
INV7130,2025-08-05,South-East,Health,Protein Powder,Client_055,1,93.65,93.65,56.68,36.97
INV7131,2025-08-05,South-West,Technology,Monitor,Client_144,6,783.75,4702.5,2828.57,1873.93
INV7132,2025-08-05,North-West,Fashion,Hoodie,Client_058,7,41.84,292.88,187.79,105.09
INV7133,2025-08-06,South-East,Home,Microwave,Client_103,5,175.43,877.15,580.61,296.54
INV7134,2025-08-06,North-East,Home,Vacuum Cleaner,Client_008,5,614.39,3071.95,1715.69,1356.26
INV7135,2025-08-07,North-West,Technology,Mechanical Keyboard,Client_102,5,101.4,507.0,328.31,178.69
INV7136,2025-08-07,North-East,Home,Vacuum Cleaner,Client_124,3,369.29,1107.87,787.42,320.45
INV7137,2025-08-07,South-East,Fashion,Cap,Client_036,7,20.59,144.13,101.44,42.69
INV7138,2025-08-07,Metro,Home,Air Purifier,Client_116,3,258.13,774.39,453.97,320.42
INV7139,2025-08-07,Metro,Fashion,Hoodie,Client_077,5,38.33,191.65,113.53,78.12
INV7140,2025-08-07,South-East,Technology,Monitor,Client_070,8,222.52,1780.16,992.47,787.69
INV7141,2025-08-07,North-West,Home,Blender,Client_022,3,148.15,444.45,317.77,126.68
INV7142,2025-08-07,South-East,Home,Microwave,Client_148,2,221.48,442.96,257.69,185.27
INV7143,2025-08-07,Metro,Health,Yoga Mat,Client_018,2,73.35,146.7,89.65,57.05
INV7144,2025-08-07,North-West,Fashion,Cap,Client_002,5,23.47,117.35,76.3,41.05
INV7145,2025-08-07,North-West,Fashion,Cap,Client_006,4,20.72,82.88,50.27,32.61
INV7146,2025-08-07,North-East,Technology,Wireless Mouse,Client_049,5,103.21,516.05,336.61,179.44
INV7147,2025-08-08,North-West,Fashion,Running Shoes,Client_149,8,91.99,735.92,473.96,261.96
INV7148,2025-08-08,North-East,Health,Vitamin Pack,Client_039,5,25.87,129.35,73.75,55.6
INV7149,2025-08-08,North-East,Home,Blender,Client_086,4,99.01,396.04,277.33,118.71
INV7150,2025-08-08,Metro,Fashion,Hoodie,Client_098,5,25.72,128.6,82.9,45.7
INV7151,2025-08-08,North-East,Home,Blender,Client_041,8,97.29,778.32,537.22,241.1
INV7152,2025-08-08,South-East,Technology,Mechanical Keyboard,Client_091,6,164.4,986.4,733.62,252.78
INV7153,2025-08-08,South-West,Home,Microwave,Client_113,3,340.1,1020.3,656.43,363.87
INV7154,2025-08-08,North-East,Home,Vacuum Cleaner,Client_129,5,385.38,1926.9,1309.78,617.12
INV7155,2025-08-08,North-East,Fashion,Hoodie,Client_008,8,51.93,415.44,289.88,125.56
INV7156,2025-08-08,North-East,Fashion,Running Shoes,Client_060,1,74.08,74.08,51.93,22.15
INV7157,2025-08-08,Metro,Fashion,Hoodie,Client_078,6,75.82,454.92,263.14,191.78
INV7158,2025-08-08,South-West,Home,Microwave,Client_098,3,142.71,428.13,308.95,119.18
INV7159,2025-08-08,North-East,Fashion,Running Shoes,Client_096,7,60.92,426.44,292.05,134.39
INV7160,2025-08-09,South-East,Home,Microwave,Client_017,3,427.29,1281.87,840.13,441.74
INV7161,2025-08-09,South-West,Health,Protein Powder,Client_008,4,62.84,251.36,158.39,92.97
INV7162,2025-08-09,North-East,Health,Yoga Mat,Client_020,4,34.07,136.28,98.79,37.49
INV7163,2025-08-09,South-East,Fashion,Running Shoes,Client_034,5,130.29,651.45,451.75,199.7
INV7164,2025-08-09,South-East,Fashion,Hoodie,Client_135,6,52.43,314.58,205.55,109.03
INV7165,2025-08-09,Metro,Health,Yoga Mat,Client_145,4,41.23,164.92,104.77,60.15
INV7166,2025-08-09,North-West,Technology,External SSD,Client_041,3,248.63,745.89,484.83,261.06
INV7167,2025-08-09,Metro,Home,Blender,Client_094,8,40.04,320.32,200.45,119.87
INV7168,2025-08-09,South-East,Technology,Mechanical Keyboard,Client_073,4,161.77,647.08,370.64,276.44
INV7169,2025-08-09,Metro,Fashion,Cap,Client_094,7,15.29,107.03,69.29,37.74
INV7170,2025-08-09,North-East,Health,Vitamin Pack,Client_078,8,45.48,363.84,248.29,115.55
INV7171,2025-08-09,North-West,Health,Protein Powder,Client_005,8,36.28,290.24,176.92,113.32
INV7172,2025-08-10,Metro,Technology,Gaming Laptop,Client_030,8,2166.22,17329.76,12523.07,4806.69
INV7173,2025-08-10,North-East,Home,Microwave,Client_036,4,181.56,726.24,469.55,256.69
INV7174,2025-08-10,North-West,Technology,Mechanical Keyboard,Client_020,8,98.58,788.64,590.04,198.6
INV7175,2025-08-10,North-East,Health,Yoga Mat,Client_041,7,63.7,445.9,251.05,194.85
INV7176,2025-08-10,South-West,Technology,Mechanical Keyboard,Client_074,6,87.69,526.14,300.46,225.68
INV7177,2025-08-10,Metro,Fashion,Backpack,Client_082,2,102.92,205.84,131.88,73.96
INV7178,2025-08-11,Metro,Home,Microwave,Client_086,3,259.05,777.15,560.67,216.48
INV7179,2025-08-11,South-West,Health,Yoga Mat,Client_079,7,71.79,502.53,281.67,220.86
INV7180,2025-08-11,South-East,Fashion,Hoodie,Client_148,3,42.18,126.54,86.84,39.7
INV7181,2025-08-11,North-East,Fashion,Hoodie,Client_060,2,64.1,128.2,80.81,47.39
INV7182,2025-08-11,South-West,Fashion,Backpack,Client_069,6,72.04,432.24,266.28,165.96
INV7183,2025-08-11,North-East,Health,Protein Powder,Client_097,7,60.34,422.38,296.91,125.47
INV7184,2025-08-11,North-East,Fashion,Backpack,Client_045,7,72.56,507.92,300.79,207.13
INV7185,2025-08-11,North-East,Health,Vitamin Pack,Client_140,4,29.06,116.24,85.76,30.48
INV7186,2025-08-11,North-West,Technology,Mechanical Keyboard,Client_142,6,91.56,549.36,349.29,200.07
INV7187,2025-08-11,North-East,Fashion,Cap,Client_095,8,32.1,256.8,187.65,69.15
INV7188,2025-08-12,Metro,Technology,Wireless Mouse,Client_121,6,111.71,670.26,452.52,217.74
INV7189,2025-08-12,South-East,Home,Vacuum Cleaner,Client_025,2,367.0,734.0,489.98,244.02
INV7190,2025-08-12,South-West,Health,Vitamin Pack,Client_074,5,41.46,207.3,121.15,86.15
INV7191,2025-08-12,Metro,Technology,Mechanical Keyboard,Client_142,7,65.55,458.85,316.41,142.44
INV7192,2025-08-12,North-West,Fashion,Hoodie,Client_108,3,77.55,232.65,132.92,99.73
INV7193,2025-08-12,South-East,Fashion,Cap,Client_010,2,35.15,70.3,42.74,27.56
INV7194,2025-08-12,North-East,Technology,External SSD,Client_134,2,98.59,197.18,109.78,87.4
INV7195,2025-08-12,South-East,Fashion,Running Shoes,Client_031,4,110.79,443.16,320.89,122.27
INV7196,2025-08-12,North-East,Fashion,Hoodie,Client_095,2,29.27,58.54,41.92,16.62
INV7197,2025-08-12,South-West,Fashion,Running Shoes,Client_104,7,155.95,1091.65,681.19,410.46
INV7198,2025-08-13,North-West,Home,Microwave,Client_053,3,261.14,783.42,518.04,265.38
INV7199,2025-08-13,Metro,Fashion,Cap,Client_021,6,32.93,197.58,136.46,61.12
INV7200,2025-08-13,Metro,Technology,Wireless Mouse,Client_033,1,70.01,70.01,52.38,17.63
INV7201,2025-08-13,South-East,Technology,Mechanical Keyboard,Client_123,3,160.59,481.77,325.83,155.94
INV7202,2025-08-13,South-East,Fashion,Backpack,Client_099,1,77.57,77.57,48.18,29.39
INV7203,2025-08-14,South-West,Home,Air Purifier,Client_045,5,270.38,1351.9,842.75,509.15
INV7204,2025-08-14,South-East,Home,Blender,Client_018,8,167.83,1342.64,839.88,502.76
INV7205,2025-08-14,South-West,Health,Yoga Mat,Client_048,2,49.07,98.14,54.39,43.75
INV7206,2025-08-14,Metro,Technology,Mechanical Keyboard,Client_119,5,140.41,702.05,471.05,231.0
INV7207,2025-08-14,South-East,Home,Blender,Client_041,7,129.34,905.38,501.38,404.0
INV7208,2025-08-14,South-East,Technology,Wireless Mouse,Client_098,1,52.49,52.49,38.14,14.35
INV7209,2025-08-14,Metro,Home,Microwave,Client_150,8,364.91,2919.28,2167.51,751.77
INV7210,2025-08-14,South-East,Home,Air Purifier,Client_054,2,277.37,554.74,369.45,185.29
INV7211,2025-08-14,North-East,Fashion,Cap,Client_147,6,13.99,83.94,48.16,35.78
INV7212,2025-08-14,South-West,Fashion,Cap,Client_002,1,31.79,31.79,23.03,8.76
INV7213,2025-08-14,Metro,Technology,Monitor,Client_001,2,250.26,500.52,298.7,201.82
INV7214,2025-08-14,North-West,Fashion,Cap,Client_098,5,31.57,157.85,110.23,47.62
INV7215,2025-08-14,South-East,Technology,External SSD,Client_118,2,86.61,173.22,104.61,68.61
INV7216,2025-08-14,South-West,Fashion,Hoodie,Client_071,5,46.85,234.25,129.25,105.0
INV7217,2025-08-14,North-West,Home,Air Purifier,Client_033,4,253.53,1014.12,723.22,290.9
INV7218,2025-08-14,North-East,Health,Protein Powder,Client_057,4,46.22,184.88,110.1,74.78
INV7219,2025-08-14,North-West,Home,Microwave,Client_103,6,346.31,2077.86,1449.79,628.07
INV7220,2025-08-15,North-West,Fashion,Backpack,Client_033,5,70.94,354.7,253.91,100.79
INV7221,2025-08-15,South-West,Fashion,Cap,Client_012,4,35.98,143.92,81.61,62.31
INV7222,2025-08-15,North-East,Technology,Mechanical Keyboard,Client_046,1,87.84,87.84,63.1,24.74
INV7223,2025-08-15,North-West,Technology,Mechanical Keyboard,Client_084,4,196.47,785.88,514.11,271.77
INV7224,2025-08-15,North-West,Fashion,Cap,Client_120,8,24.44,195.52,118.23,77.29
INV7225,2025-08-15,South-West,Health,Protein Powder,Client_123,8,55.43,443.44,298.78,144.66
INV7226,2025-08-15,South-West,Fashion,Backpack,Client_143,7,119.44,836.08,596.38,239.7
INV7227,2025-08-15,Metro,Home,Vacuum Cleaner,Client_091,3,497.67,1493.01,962.32,530.69
INV7228,2025-08-15,South-West,Home,Vacuum Cleaner,Client_110,3,259.48,778.44,508.77,269.67
INV7229,2025-08-15,South-East,Fashion,Hoodie,Client_019,8,55.94,447.52,279.58,167.94
INV7230,2025-08-15,Metro,Health,Vitamin Pack,Client_103,6,33.89,203.34,114.55,88.79
INV7231,2025-08-16,North-East,Technology,External SSD,Client_061,3,241.34,724.02,520.74,203.28
INV7232,2025-08-16,North-West,Technology,Gaming Laptop,Client_062,3,1272.3,3816.9,2658.1,1158.8
INV7233,2025-08-16,North-West,Health,Vitamin Pack,Client_129,3,26.04,78.12,44.49,33.63
INV7234,2025-08-16,South-West,Fashion,Backpack,Client_014,6,46.56,279.36,184.96,94.4
INV7235,2025-08-16,South-West,Health,Protein Powder,Client_146,2,57.44,114.88,85.54,29.34
INV7236,2025-08-16,South-East,Technology,Mechanical Keyboard,Client_053,1,125.2,125.2,74.62,50.58
INV7237,2025-08-16,South-West,Fashion,Hoodie,Client_132,2,67.36,134.72,83.93,50.79
INV7238,2025-08-16,South-West,Fashion,Hoodie,Client_022,2,74.16,148.32,86.5,61.82
INV7239,2025-08-16,South-East,Technology,External SSD,Client_121,4,231.54,926.16,536.54,389.62
INV7240,2025-08-16,South-East,Fashion,Cap,Client_131,1,15.79,15.79,8.88,6.91
INV7241,2025-08-16,North-East,Fashion,Cap,Client_137,4,28.98,115.92,67.54,48.38
INV7242,2025-08-16,South-East,Technology,Mechanical Keyboard,Client_009,5,113.41,567.05,335.21,231.84
INV7243,2025-08-17,Metro,Technology,Wireless Mouse,Client_049,6,103.35,620.1,388.59,231.51
INV7244,2025-08-17,North-East,Technology,External SSD,Client_103,3,281.21,843.63,529.03,314.6
INV7245,2025-08-17,South-East,Health,Protein Powder,Client_017,8,101.45,811.6,555.16,256.44
INV7246,2025-08-17,South-East,Health,Vitamin Pack,Client_042,8,45.06,360.48,244.9,115.58
INV7247,2025-08-17,North-East,Fashion,Running Shoes,Client_110,3,201.93,605.79,422.21,183.58
INV7248,2025-08-17,South-West,Fashion,Backpack,Client_064,2,80.44,160.88,109.35,51.53
INV7249,2025-08-17,North-West,Health,Vitamin Pack,Client_119,2,26.99,53.98,40.18,13.8
INV7250,2025-08-17,North-East,Home,Blender,Client_116,1,148.91,148.91,96.27,52.64
INV7251,2025-08-18,North-East,Technology,Mechanical Keyboard,Client_126,6,85.89,515.34,310.25,205.09
INV7252,2025-08-18,South-West,Home,Blender,Client_117,7,51.2,358.4,210.69,147.71
INV7253,2025-08-18,North-West,Home,Blender,Client_018,8,96.22,769.76,488.82,280.94
INV7254,2025-08-18,South-West,Health,Protein Powder,Client_084,2,92.44,184.88,104.06,80.82
INV7255,2025-08-18,North-West,Home,Vacuum Cleaner,Client_135,8,581.76,4654.08,3059.87,1594.21
INV7256,2025-08-19,South-East,Technology,Mechanical Keyboard,Client_149,2,152.96,305.92,194.05,111.87
INV7257,2025-08-19,North-East,Health,Yoga Mat,Client_095,7,69.56,486.92,321.07,165.85
INV7258,2025-08-19,South-East,Technology,External SSD,Client_120,7,214.74,1503.18,970.34,532.84
INV7259,2025-08-19,North-West,Technology,Wireless Mouse,Client_040,5,95.07,475.35,314.76,160.59
INV7260,2025-08-20,South-East,Health,Yoga Mat,Client_022,1,69.57,69.57,51.58,17.99
INV7261,2025-08-20,South-West,Fashion,Hoodie,Client_105,1,75.11,75.11,55.26,19.85
INV7262,2025-08-20,North-West,Health,Yoga Mat,Client_022,5,22.76,113.8,75.76,38.04
INV7263,2025-08-20,Metro,Fashion,Running Shoes,Client_041,2,129.62,259.24,155.38,103.86
INV7264,2025-08-20,North-West,Home,Blender,Client_039,6,68.83,412.98,288.65,124.33
INV7265,2025-08-20,South-West,Technology,Wireless Mouse,Client_138,3,91.3,273.9,157.15,116.75
INV7266,2025-08-20,South-East,Fashion,Running Shoes,Client_141,7,165.06,1155.42,849.77,305.65
INV7267,2025-08-21,North-West,Fashion,Hoodie,Client_114,3,71.94,215.82,119.81,96.01
INV7268,2025-08-21,North-West,Health,Vitamin Pack,Client_134,6,51.51,309.06,208.87,100.19
INV7269,2025-08-22,South-East,Technology,Mechanical Keyboard,Client_129,3,101.79,305.37,197.84,107.53
INV7270,2025-08-22,North-East,Fashion,Cap,Client_063,6,16.34,98.04,62.92,35.12
INV7271,2025-08-22,North-East,Technology,Wireless Mouse,Client_148,2,52.67,105.34,58.12,47.22
INV7272,2025-08-22,South-East,Health,Protein Powder,Client_140,7,107.63,753.41,439.86,313.55
INV7273,2025-08-22,North-West,Technology,Wireless Mouse,Client_104,7,69.03,483.21,291.21,192.0
INV7274,2025-08-22,North-East,Home,Blender,Client_082,7,122.05,854.35,487.18,367.17
INV7275,2025-08-22,North-East,Technology,Monitor,Client_082,7,685.08,4795.56,2713.68,2081.88
INV7276,2025-08-22,South-West,Technology,Monitor,Client_049,7,623.52,4364.64,2618.51,1746.13
INV7277,2025-08-22,Metro,Technology,Gaming Laptop,Client_130,3,1398.87,4196.61,2614.41,1582.2
INV7278,2025-08-22,North-West,Home,Blender,Client_035,4,87.21,348.84,227.32,121.52
INV7279,2025-08-23,North-West,Technology,Gaming Laptop,Client_080,8,1853.47,14827.76,8916.02,5911.74
INV7280,2025-08-23,North-East,Fashion,Hoodie,Client_084,7,51.49,360.43,251.06,109.37
INV7281,2025-08-23,South-East,Technology,External SSD,Client_096,2,152.56,305.12,190.05,115.07
INV7282,2025-08-23,South-East,Home,Blender,Client_068,1,80.3,80.3,49.81,30.49
INV7283,2025-08-23,North-East,Health,Protein Powder,Client_034,7,43.02,301.14,211.02,90.12
INV7284,2025-08-24,South-West,Home,Microwave,Client_072,5,186.78,933.9,640.83,293.07
INV7285,2025-08-24,Metro,Health,Protein Powder,Client_016,1,102.02,102.02,60.43,41.59
INV7286,2025-08-24,South-West,Home,Vacuum Cleaner,Client_059,7,294.3,2060.1,1492.15,567.95
INV7287,2025-08-24,South-East,Home,Blender,Client_052,4,160.17,640.68,432.88,207.8
INV7288,2025-08-24,North-East,Health,Vitamin Pack,Client_148,2,40.83,81.66,50.37,31.29
INV7289,2025-08-24,North-West,Technology,Wireless Mouse,Client_002,7,33.82,236.74,159.76,76.98
INV7290,2025-08-25,North-East,Health,Protein Powder,Client_003,7,80.67,564.69,355.51,209.18
INV7291,2025-08-25,South-West,Technology,Mechanical Keyboard,Client_012,1,218.38,218.38,139.87,78.51
INV7292,2025-08-25,North-West,Fashion,Backpack,Client_056,8,99.57,796.56,493.41,303.15
INV7293,2025-08-25,South-East,Home,Vacuum Cleaner,Client_001,4,230.4,921.6,689.94,231.66
INV7294,2025-08-25,North-East,Technology,Wireless Mouse,Client_055,3,38.4,115.2,73.85,41.35
INV7295,2025-08-25,South-West,Health,Vitamin Pack,Client_096,1,33.88,33.88,20.26,13.62
INV7296,2025-08-25,North-East,Home,Air Purifier,Client_101,6,225.8,1354.8,930.77,424.03
INV7297,2025-08-25,North-East,Home,Vacuum Cleaner,Client_077,1,570.64,570.64,405.86,164.78
INV7298,2025-08-25,North-West,Fashion,Running Shoes,Client_035,3,144.37,433.11,248.15,184.96
INV7299,2025-08-26,Metro,Home,Air Purifier,Client_038,1,286.87,286.87,204.75,82.12
INV7300,2025-08-26,North-West,Health,Protein Powder,Client_027,1,35.84,35.84,22.85,12.99
INV7301,2025-08-26,South-West,Home,Vacuum Cleaner,Client_036,1,404.82,404.82,271.35,133.47
INV7302,2025-08-26,South-West,Technology,External SSD,Client_094,2,347.17,694.34,431.68,262.66
INV7303,2025-08-26,North-East,Fashion,Running Shoes,Client_029,3,64.87,194.61,116.5,78.11
INV7304,2025-08-27,South-West,Health,Yoga Mat,Client_072,5,63.28,316.4,229.69,86.71
INV7305,2025-08-27,North-East,Technology,Mechanical Keyboard,Client_146,8,203.51,1628.08,1069.14,558.94
INV7306,2025-08-27,South-West,Health,Vitamin Pack,Client_060,8,41.93,335.44,250.46,84.98
INV7307,2025-08-27,Metro,Health,Vitamin Pack,Client_054,3,36.32,108.96,66.02,42.94
INV7308,2025-08-27,Metro,Health,Yoga Mat,Client_034,8,36.84,294.72,219.16,75.56
INV7309,2025-08-27,South-West,Fashion,Backpack,Client_085,5,71.07,355.35,212.86,142.49
INV7310,2025-08-27,North-East,Technology,Gaming Laptop,Client_124,8,1105.8,8846.4,5863.08,2983.32
INV7311,2025-08-27,South-East,Home,Blender,Client_129,1,128.22,128.22,77.78,50.44
INV7312,2025-08-27,North-East,Home,Microwave,Client_028,2,307.1,614.2,344.65,269.55
INV7313,2025-08-27,Metro,Health,Protein Powder,Client_078,4,70.96,283.84,167.71,116.13
INV7314,2025-08-28,South-West,Fashion,Cap,Client_007,6,18.78,112.68,84.01,28.67
INV7315,2025-08-28,Metro,Health,Protein Powder,Client_026,7,87.57,612.99,358.91,254.08
INV7316,2025-08-28,North-West,Technology,External SSD,Client_050,4,160.85,643.4,437.44,205.96
INV7317,2025-08-28,South-West,Technology,Monitor,Client_128,7,261.42,1829.94,1065.27,764.67
INV7318,2025-08-29,South-East,Health,Protein Powder,Client_137,3,49.4,148.2,102.81,45.39
INV7319,2025-08-29,North-West,Health,Protein Powder,Client_134,6,62.4,374.4,239.38,135.02
INV7320,2025-08-29,South-East,Technology,Mechanical Keyboard,Client_118,7,208.07,1456.49,1043.16,413.33
INV7321,2025-08-29,North-West,Home,Vacuum Cleaner,Client_114,4,579.84,2319.36,1543.76,775.6
INV7322,2025-08-29,North-East,Home,Vacuum Cleaner,Client_063,5,485.77,2428.85,1610.26,818.59
INV7323,2025-08-29,North-West,Home,Blender,Client_044,1,124.17,124.17,84.04,40.13
INV7324,2025-08-29,North-West,Home,Vacuum Cleaner,Client_025,1,463.02,463.02,287.27,175.75
INV7325,2025-08-30,Metro,Home,Vacuum Cleaner,Client_004,2,581.48,1162.96,722.79,440.17
INV7326,2025-08-30,South-West,Home,Air Purifier,Client_016,5,222.25,1111.25,761.75,349.5
INV7327,2025-08-30,Metro,Home,Vacuum Cleaner,Client_104,5,491.39,2456.95,1658.98,797.97
INV7328,2025-08-30,South-East,Fashion,Running Shoes,Client_072,3,193.52,580.56,329.98,250.58
INV7329,2025-08-30,North-East,Home,Microwave,Client_141,2,129.92,259.84,194.16,65.68
INV7330,2025-08-30,South-East,Health,Protein Powder,Client_070,4,36.82,147.28,93.39,53.89
INV7331,2025-08-31,Metro,Home,Air Purifier,Client_106,3,238.39,715.17,395.01,320.16
INV7332,2025-08-31,North-East,Health,Protein Powder,Client_116,8,42.23,337.84,246.35,91.49
INV7333,2025-08-31,South-West,Health,Vitamin Pack,Client_080,2,34.72,69.44,39.04,30.4
INV7334,2025-08-31,Metro,Technology,Gaming Laptop,Client_127,5,1416.15,7080.75,4345.12,2735.63
INV7335,2025-08-31,North-East,Technology,Gaming Laptop,Client_002,1,1057.41,1057.41,600.11,457.3
INV7336,2025-08-31,North-West,Technology,Monitor,Client_094,5,311.13,1555.65,966.58,589.07
INV7337,2025-08-31,South-East,Fashion,Backpack,Client_022,1,91.04,91.04,55.18,35.86
INV7338,2025-08-31,South-East,Technology,Monitor,Client_065,4,576.01,2304.04,1421.15,882.89
INV7339,2025-08-31,North-East,Home,Air Purifier,Client_086,3,276.34,829.02,604.07,224.95
INV7340,2025-08-31,South-East,Fashion,Backpack,Client_110,4,134.4,537.6,308.78,228.82
INV7341,2025-09-01,Metro,Fashion,Running Shoes,Client_016,4,187.7,750.8,536.26,214.54
INV7342,2025-09-01,North-East,Health,Protein Powder,Client_128,4,56.62,226.48,166.25,60.23
INV7343,2025-09-01,Metro,Technology,Wireless Mouse,Client_135,3,43.49,130.47,96.83,33.64
INV7344,2025-09-01,North-West,Home,Blender,Client_075,2,178.1,356.2,251.36,104.84
INV7345,2025-09-01,South-East,Home,Vacuum Cleaner,Client_045,6,365.55,2193.3,1228.47,964.83
INV7346,2025-09-02,North-East,Fashion,Cap,Client_104,4,27.77,111.08,79.89,31.19
INV7347,2025-09-02,South-West,Technology,External SSD,Client_013,6,128.03,768.18,564.05,204.13
INV7348,2025-09-02,South-East,Home,Microwave,Client_118,7,251.42,1759.94,1027.05,732.89
INV7349,2025-09-02,Metro,Health,Yoga Mat,Client_107,3,62.79,188.37,119.7,68.67
INV7350,2025-09-02,South-East,Technology,External SSD,Client_077,1,186.22,186.22,138.57,47.65
INV7351,2025-09-02,Metro,Home,Microwave,Client_053,4,291.68,1166.72,743.7,423.02
INV7352,2025-09-02,Metro,Fashion,Backpack,Client_059,5,50.37,251.85,171.13,80.72
INV7353,2025-09-02,North-East,Fashion,Cap,Client_089,6,32.53,195.18,143.72,51.46
INV7354,2025-09-02,North-East,Technology,Gaming Laptop,Client_069,4,1830.5,7322.0,5222.62,2099.38
INV7355,2025-09-03,North-West,Technology,Gaming Laptop,Client_080,5,1619.64,8098.2,5513.61,2584.59
